"cty","dist","vil","vil.pay"
"臺中市","大甲區","孔門里",212.7
"臺中市","大甲區","岷山里",71.1
"臺中市","大甲區","中山里",72.4
"臺中市","大甲區","南陽里",72.9
"臺中市","大甲區","薰風里",91.3
"臺中市","大甲區","義和里",72.4
"臺中市","大甲區","武陵里",71.4
"臺中市","大甲區","文曲里",61
"臺中市","大甲區","平安里",81
"臺中市","大甲區","庄美里",93.7
"臺中市","大甲區","武曲里",152
"臺中市","大甲區","文武里",85.6
"臺中市","大甲區","奉化里",80.7
"臺中市","大甲區","德化里",66.7
"臺中市","大甲區","江南里",63.5
"臺中市","大甲區","頂店里",80.1
"臺中市","大甲區","太白里",70.5
"臺中市","大甲區","孟春里",66.5
"臺中市","大甲區","幸福里",71.3
"臺中市","大甲區","日南里",68.9
"臺中市","大甲區","龍泉里",61.3
"臺中市","大甲區","銅安里",61.3
"臺中市","大甲區","西岐里",70.3
"臺中市","大甲區","福德里",55
"臺中市","大甲區","建興里",60.2
"臺中市","大甲區","新美里",75
"臺中市","清水區","鰲峰里",75
"臺中市","清水區","靈泉里",80.6
"臺中市","清水區","清水里",79.8
"臺中市","清水區","南寧里",79.2
"臺中市","清水區","西寧里",73.2
"臺中市","清水區","北寧里",68.4
"臺中市","清水區","中興里",109
"臺中市","清水區","西社里",78
"臺中市","清水區","南社里",77.1
"臺中市","清水區","裕嘉里",63.6
"臺中市","清水區","臨江里",67.9
"臺中市","清水區","秀水里",67.9
"臺中市","清水區","武鹿里",68.8
"臺中市","清水區","海濱里",63.9
"臺中市","清水區","<U+69FA>榔里",71.7
"臺中市","清水區","中社里",70.1
"臺中市","清水區","高西里",55.5
"臺中市","清水區","高南里",66.6
"臺中市","清水區","高東里",64.3
"臺中市","清水區","高北里",60.8
"臺中市","清水區","高美里",61.4
"臺中市","清水區","國姓里",62.7
"臺中市","清水區","菁埔里",61.3
"臺中市","清水區","頂湳里",63.1
"臺中市","清水區","田寮里",61.3
"臺中市","清水區","橋頭里",70.7
"臺中市","清水區","下湳里",66.9
"臺中市","清水區","東山里",58.4
"臺中市","清水區","楊厝里",50
"臺中市","清水區","海風里",66.1
"臺中市","清水區","吳厝里",57.9
"臺中市","清水區","文昌里",70.1
"臺中市","沙鹿區","居仁里",91
"臺中市","沙鹿區","洛泉里",91.1
"臺中市","沙鹿區","沙鹿里",110.8
"臺中市","沙鹿區","美仁里",127.9
"臺中市","沙鹿區","興仁里",72.6
"臺中市","沙鹿區","斗抵里",78.4
"臺中市","沙鹿區","鹿峰里",74.6
"臺中市","沙鹿區","鹿寮里",77.2
"臺中市","沙鹿區","竹林里",79.3
"臺中市","沙鹿區","<U+7282>分里",67.6
"臺中市","沙鹿區","福興里",78.1
"臺中市","沙鹿區","北勢里",75.6
"臺中市","沙鹿區","晉江里",67.8
"臺中市","沙鹿區","六路里",82.3
"臺中市","沙鹿區","南勢里",72.8
"臺中市","沙鹿區","埔子里",89.7
"臺中市","沙鹿區","公明里",68.8
"臺中市","沙鹿區","西勢里",61.6
"臺中市","沙鹿區","清泉里",73.2
"臺中市","沙鹿區","興安里",88.2
"臺中市","沙鹿區","三鹿里",76.1
"臺中市","梧棲區","頂寮里",70.3
"臺中市","梧棲區","下寮里",72
"臺中市","梧棲區","中正里",76.8
"臺中市","梧棲區","中和里",79.6
"臺中市","梧棲區","文化里",78.1
"臺中市","梧棲區","安仁里",66.4
"臺中市","梧棲區","草湳里",69.7
"臺中市","梧棲區","南簡里",70.9
"臺中市","梧棲區","福德里",72.4
"臺中市","梧棲區","大庄里",71.6
"臺中市","梧棲區","大村里",73.8
"臺中市","梧棲區","永寧里",71.5
"臺中市","梧棲區","永安里",71.9
"臺中市","梧棲區","興農里",70
"臺中市","神岡區","神岡里",63.6
"臺中市","神岡區","庄前里",68.1
"臺中市","神岡區","庄後里",64.9
"臺中市","神岡區","北庄里",67.2
"臺中市","神岡區","圳前里",63.6
"臺中市","神岡區","圳堵里",58.7
"臺中市","神岡區","新庄里",57.5
"臺中市","神岡區","山皮里",64.8
"臺中市","神岡區","社口里",67.9
"臺中市","神岡區","社南里",67.7
"臺中市","神岡區","三角里",78.4
"臺中市","神岡區","大社里",67.1
"臺中市","神岡區","岸裡里",65.9
"臺中市","神岡區","豐洲里",67.6
"臺中市","神岡區","神洲里",66.4
"臺中市","神岡區","溪洲里",60.9
"臺中市","后里區","廣福里",59.8
"臺中市","后里區","仁里里",58.4
"臺中市","后里區","義里里",71.9
"臺中市","后里區","后里里",68.3
"臺中市","后里區","厚里里",64.7
"臺中市","后里區","墩東里",68.5
"臺中市","后里區","墩西里",65.7
"臺中市","后里區","墩南里",70.9
"臺中市","后里區","墩北里",68.7
"臺中市","后里區","中和里",70
"臺中市","后里區","舊社里",62.3
"臺中市","后里區","聯合里",63.2
"臺中市","后里區","太平里",64.5
"臺中市","后里區","眉山里",68.7
"臺中市","后里區","月眉里",64
"臺中市","后里區","公館里",57.6
"臺中市","后里區","泰安里",64
"臺中市","后里區","義德里",65.1
"臺中市","大雅區","大雅里",74.1
"臺中市","大雅區","員林里",77.4
"臺中市","大雅區","六寶里",66.5
"臺中市","大雅區","秀山里",68.2
"臺中市","大雅區","橫山里",78.7
"臺中市","大雅區","三和里",78.7
"臺中市","大雅區","西寶里",75.8
"臺中市","大雅區","上楓里",72.6
"臺中市","大雅區","忠義里",65.9
"臺中市","大雅區","四德里",83.6
"臺中市","大雅區","上雅里",74.8
"臺中市","大雅區","二和里",82.7
"臺中市","大雅區","文雅里",76
"臺中市","大雅區","大楓里",67.6
"臺中市","大雅區","雅楓里",64.8
"臺中市","潭子區","潭秀里",95.3
"臺中市","潭子區","潭北里",76.3
"臺中市","潭子區","潭陽里",71
"臺中市","潭子區","福仁里",70
"臺中市","潭子區","頭家里",77.5
"臺中市","潭子區","甘蔗里",78.9
"臺中市","潭子區","東寶里",72.1
"臺中市","潭子區","大富里",72.7
"臺中市","潭子區","大豐里",81.5
"臺中市","潭子區","栗林里",71.4
"臺中市","潭子區","嘉仁里",68.3
"臺中市","潭子區","新田里",63.8
"臺中市","潭子區","聚興里",74.7
"臺中市","潭子區","頭家東里",77.4
"臺中市","潭子區","家興里",77.5
"臺中市","潭子區","家福里",75.8
"臺中市","新社區","新社里",72.3
"臺中市","新社區","復盛里",73.5
"臺中市","新社區","中正里",71.4
"臺中市","新社區","月湖里",65.7
"臺中市","新社區","崑山里",60.4
"臺中市","新社區","慶西里",65.6
"臺中市","新社區","東興里",69.2
"臺中市","新社區","大南里",74.3
"臺中市","新社區","協成里",63.3
"臺中市","新社區","永源里",72.6
"臺中市","新社區","中和里",64.9
"臺中市","新社區","福興里",54.7
"臺中市","新社區","中興里",58.2
"臺中市","石岡區","石岡里",72
"臺中市","石岡區","萬安里",69.8
"臺中市","石岡區","九房里",71.6
"臺中市","石岡區","金星里",65.2
"臺中市","石岡區","龍興里",62.5
"臺中市","石岡區","和盛里",63.8
"臺中市","石岡區","德興里",68.1
"臺中市","石岡區","土牛里",66.9
"臺中市","石岡區","梅子里",69.3
"臺中市","石岡區","萬興里",72.6
"臺中市","外埔區","永豐里",66.5
"臺中市","外埔區","六分里",65
"臺中市","外埔區","三崁里",65.1
"臺中市","外埔區","大同里",72.3
"臺中市","外埔區","水美里",101
"臺中市","外埔區","大東里",67
"臺中市","外埔區","馬鳴里",62.7
"臺中市","外埔區","中山里",65.1
"臺中市","外埔區","鐵山里",66
"臺中市","外埔區","土城里",63.5
"臺中市","外埔區","<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>子里",59.8
"臺中市","大安區","東安里",65.1
"臺中市","大安區","南埔里",62.1
"臺中市","大安區","南庄里",65.1
"臺中市","大安區","中庄里",65.7
"臺中市","大安區","龜<U+58F2>里",62.2
"臺中市","大安區","福興里",65
"臺中市","大安區","頂安里",55.9
"臺中市","大安區","永安里",65.6
"臺中市","大安區","福住里",59.9
"臺中市","大安區","海墘里",65.3
"臺中市","大安區","西安里",69.1
"臺中市","大安區","松雅里",82
"臺中市","烏日區","烏日里",80.1
"臺中市","烏日區","湖日里",69.4
"臺中市","烏日區","三和里",77.7
"臺中市","烏日區","榮泉里",70.8
"臺中市","烏日區","學田里",66.9
"臺中市","烏日區","九德里",76.4
"臺中市","烏日區","前竹里",86.8
"臺中市","烏日區","五光里",68.3
"臺中市","烏日區","光明里",68.1
"臺中市","烏日區","東園里",70.2
"臺中市","烏日區","溪埧里",68.6
"臺中市","烏日區","螺潭里",79
"臺中市","烏日區","北里里",72.2
"臺中市","烏日區","南里里",71.8
"臺中市","烏日區","溪尾里",61
"臺中市","烏日區","仁德里",79.6
"臺中市","大肚區","王田里",65.3
"臺中市","大肚區","中和里",71.9
"臺中市","大肚區","福山里",70.4
"臺中市","大肚區","社腳里",64.9
"臺中市","大肚區","營埔里",70.2
"臺中市","大肚區","新興里",64.9
"臺中市","大肚區","大東里",69.9
"臺中市","大肚區","大肚里",84.4
"臺中市","大肚區","永和里",78.2
"臺中市","大肚區","磺溪里",72.8
"臺中市","大肚區","永順里",60.4
"臺中市","大肚區","成功里",64.7
"臺中市","大肚區","頂街里",80.8
"臺中市","大肚區","山陽里",64.1
"臺中市","大肚區","瑞井里",67
"臺中市","大肚區","蔗<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>里",65.3
"臺中市","大肚區","自強里",64.3
"臺中市","龍井區","竹坑里",71.1
"臺中市","龍井區","龍東里",68.3
"臺中市","龍井區","龍西里",66.2
"臺中市","龍井區","田中里",67.2
"臺中市","龍井區","福田里",60.9
"臺中市","龍井區","麗水里",61.5
"臺中市","龍井區","龍津里",63.9
"臺中市","龍井區","三德里",65
"臺中市","龍井區","忠和里",71.4
"臺中市","龍井區","山腳里",65.6
"臺中市","龍井區","龍泉里",77.9
"臺中市","龍井區","龍崗里",67.9
"臺中市","龍井區","新庄里",75.2
"臺中市","龍井區","南寮里",61.9
"臺中市","龍井區","新東里",79
"臺中市","龍井區","東海里",111.9
"臺中市","霧峰區","桐林里",67.4
"臺中市","霧峰區","吉峰里",71.7
"臺中市","霧峰區","甲寅里",68.7
"臺中市","霧峰區","本鄉里",73.8
"臺中市","霧峰區","中正里",79
"臺中市","霧峰區","錦榮里",80.5
"臺中市","霧峰區","本堂里",85.1
"臺中市","霧峰區","坑口里",67.3
"臺中市","霧峰區","北柳里",71.7
"臺中市","霧峰區","南柳里",64.6
"臺中市","霧峰區","四德里",75.5
"臺中市","霧峰區","五福里",68.8
"臺中市","霧峰區","萬豐里",62.5
"臺中市","霧峰區","舊正里",67.9
"臺中市","霧峰區","峰谷里",65.7
"臺中市","霧峰區","六股里",65.5
"臺中市","霧峰區","丁臺里",68.1
"臺中市","霧峰區","北勢里",67.2
"臺中市","霧峰區","南勢里",63.1
"臺中市","霧峰區","萊園里",70.5
"臺中市","太平區","太平里",77.4
"臺中市","太平區","中平里",68.6
"臺中市","太平區","東平里",66.5
"臺中市","太平區","坪林里",75
"臺中市","太平區","新光里",72.6
"臺中市","太平區","頭汴里",57.7
"臺中市","太平區","東汴里",51.6
"臺中市","太平區","興隆里",63
"臺中市","太平區","光隆里",64
"臺中市","太平區","黃竹里",72.7
"臺中市","太平區","中興里",76.2
"臺中市","太平區","建國里",68
"臺中市","太平區","光華里",69.8
"臺中市","太平區","中山里",70.8
"臺中市","太平區","宜欣里",65.7
"臺中市","太平區","新坪里",71.3
"臺中市","太平區","新福里",77.8
"臺中市","太平區","長億里",70.3
"臺中市","太平區","德隆里",72
"臺中市","太平區","永成里",68
"臺中市","太平區","中政里",66.3
"臺中市","太平區","平安里",58.6
"臺中市","太平區","永平里",78.7
"臺中市","太平區","建興里",66
"臺中市","太平區","成功里",65.9
"臺中市","太平區","東和里",68.6
"臺中市","太平區","宜佳里",71.6
"臺中市","太平區","宜昌里",66.9
"臺中市","太平區","豐年里",74.7
"臺中市","太平區","大興里",74.3
"臺中市","太平區","勤益里",71.4
"臺中市","太平區","光明里",84.6
"臺中市","太平區","新吉里",73.1
"臺中市","太平區","新城里",71.9
"臺中市","太平區","新興里",78.4
"臺中市","太平區","新高里",86.5
"臺中市","太平區","聖和里",70.4
"臺中市","太平區","福隆里",66
"臺中市","太平區","永隆里",60
"臺中市","大里區","大里里",66.8
"臺中市","大里區","新里里",87.8
"臺中市","大里區","樹王里",72.6
"臺中市","大里區","祥興里",71.6
"臺中市","大里區","內新里",78.5
"臺中市","大里區","東昇里",76.3
"臺中市","大里區","大元里",70.7
"臺中市","大里區","仁化里",70.1
"臺中市","大里區","健民里",62.6
"臺中市","大里區","塗城里",61.3
"臺中市","大里區","東湖里",69.7
"臺中市","大里區","西湖里",72.7
"臺中市","大里區","夏田里",73.4
"臺中市","大里區","東興里",77.7
"臺中市","大里區","日新里",74.3
"臺中市","大里區","西榮里",69.7
