"cty","dist","vil","vil.pay","fam.num","t.pay","med.pay","Q1.pay","Q3.pay","sd.pay","var.pay"
"屏東縣","長治鄉","德協村",740,240,177631,624,335,909,563.61,76.15
"屏東縣","長治鄉","德成村",739,206,152234,635,366,956,517.86,70.08
"屏東縣","長治鄉","復興村",678,285,193345,513,298,877,568.63,83.82
"屏東縣","長治鄉","崙上村",720,406,292193,590,369,912,530.49,73.71
"屏東縣","長治鄉","德榮村",694,268,185870,543,343,929,498.46,71.87
"屏東縣","長治鄉","德和村",537,152,81696,481,302,642,364.41,67.8
"屏東縣","長治鄉","繁隆村",680,229,155634,583,342,912,472.57,69.53
"屏東縣","長治鄉","繁華村",623,437,272084,509,328,760,494.5,79.42
"屏東縣","長治鄉","繁昌村",686,321,220351,537,320,824,593.33,86.43
"屏東縣","長治鄉","繁榮村",631,257,162059,533,308,770,483.83,76.73
"屏東縣","長治鄉","榮華村",636,115,73190,464,302,726,763.29,119.93
"屏東縣","麟洛鄉","新田村",751,556,417468,592,373,991,555.54,73.99
"屏東縣","麟洛鄉","麟頂村",783,242,189390,568,373,957,712.69,91.07
"屏東縣","麟洛鄉","麟蹄村",673,395,265742,532,304,929,502.56,74.7
"屏東縣","麟洛鄉","麟趾村",764,686,523977,608,362,958,851.09,111.43
"屏東縣","麟洛鄉","田心村",777,228,177254,625,361,1035,614.12,78.99
"屏東縣","麟洛鄉","田中村",752,294,221206,579,348,967,613.98,81.6
"屏東縣","麟洛鄉","田道村",659,167,110106,574,332,887,430.83,65.35
"屏東縣","九如鄉","九清村",687,314,215741,520,323,925,527.42,76.76
"屏東縣","九如鄉","九塊村",657,263,172736,523,330,827,527.62,80.33
"屏東縣","九如鄉","九明村",611,314,191765,510,302,745,539.63,88.36
"屏東縣","九如鄉","玉水村",590,262,154450,489,296,832,411.54,69.81
"屏東縣","九如鄉","玉泉村",700,368,257508,514,337,902,687.42,98.24
"屏東縣","九如鄉","東寧村",706,923,651379,544,326,905,605.5,85.8
"屏東縣","九如鄉","大坵村",693,194,134442,464,304,856,844.59,121.87
"屏東縣","九如鄉","三塊村",593,261,154787,500,294,756,428.73,72.29
"屏東縣","九如鄉","後庄村",599,338,202620,503,310,760,470.38,78.47
"屏東縣","九如鄉","耆老村",732,234,171221,597,400,958,531.56,72.65
"屏東縣","九如鄉","洽興村",609,228,138787,496,313,798,433.62,71.24
"屏東縣","里港鄉","玉田村",684,628,429455,551,322,935,503.2,73.58
"屏東縣","里港鄉","大平村",612,253,154835,511,285,831,473.53,77.37
"屏東縣","里港鄉","永春村",734,177,129939,533,360,920,647.24,88.17
"屏東縣","里港鄉","春林村",731,255,186399,595,375,950,545.07,74.57
"屏東縣","里港鄉","過江村",684,416,284378,511,321,886,578.25,84.59
"屏東縣","里港鄉","鐵店村",714,292,208451,548,351,897,688.77,96.48
"屏東縣","里港鄉","塔樓村",762,291,221615,570,349,870,745.05,97.83
"屏東縣","里港鄉","潮厝村",700,303,211972,533,322,898,619.9,88.61
"屏東縣","里港鄉","茄苳村",726,284,206303,584,327,952,571.27,78.64
"屏東縣","里港鄉","載興村",616,463,285078,514,324,777,463.01,75.2
"屏東縣","里港鄉","土庫村",635,379,240678,483,299,820,606.66,95.53
"屏東縣","里港鄉","三<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>村",684,326,223061,508,308,855,644.04,94.13
"屏東縣","里港鄉","中和村",713,175,124761,503,303,804,1178.31,165.28
"屏東縣","里港鄉","瀰力村",669,84,56181,517,323,825,666,99.58
"屏東縣","鹽埔鄉","鹽北村",662,379,251037,517,327,827,554.29,83.68
"屏東縣","鹽埔鄉","鹽中村",662,439,290472,528,337,847,516.48,78.06
"屏東縣","鹽埔鄉","鹽南村",668,325,217056,569,328,885,491.02,73.52
"屏東縣","鹽埔鄉","仕絨村",636,189,120199,477,277,736,596.96,93.87
"屏東縣","鹽埔鄉","高朗村",648,452,292995,526,327,834,480.36,74.1
"屏東縣","鹽埔鄉","振興村",639,261,166745,510,317,851,499.52,78.19
"屏東縣","鹽埔鄉","久愛村",614,135,82897,470,304,746,483.53,78.74
"屏東縣","鹽埔鄉","新圍村",614,545,334798,506,305,788,448.96,73.08
"屏東縣","鹽埔鄉","新二村",654,664,434472,539,315,841,485.96,74.27
"屏東縣","鹽埔鄉","彭厝村",609,178,108351,525,326,830,421.01,69.16
"屏東縣","鹽埔鄉","洛陽村",614,337,207059,485,309,762,484.81,78.91
"屏東縣","鹽埔鄉","永隆村",563,86,48408,447,311,692,502.85,89.33
"屏東縣","高樹鄉","高樹村",714,368,262648,516,308,851,699.25,97.97
"屏東縣","高樹鄉","長榮村",753,225,169333,506,281,875,1138.56,151.29
"屏東縣","高樹鄉","東振村",684,90,61604,551,322,931,466.93,68.22
"屏東縣","高樹鄉","東興村",770,125,96210,558,365,891,663.15,86.16
"屏東縣","高樹鄉","大埔村",559,73,40830,459,256,669,518.25,92.66
"屏東縣","高樹鄉","源泉村",608,152,92344,480,298,764,524.04,86.26
"屏東縣","高樹鄉","建興村",630,157,98867,524,356,776,446.1,70.84
"屏東縣","高樹鄉","舊寮村",634,178,112894,483,317,788,560.05,88.3
"屏東縣","高樹鄉","司馬村",602,95,57192,514,293,751,469.72,78.02
"屏東縣","高樹鄉","菜寮村",590,99,58397,481,294,679,451.48,76.54
"屏東縣","高樹鄉","新豐村",636,197,125197,530,303,790,508.7,80.04
"屏東縣","高樹鄉","田子村",620,137,84874,492,340,769,427.74,69.04
"屏東縣","高樹鄉","舊庄村",581,126,73213,435,289,752,491.59,84.6
"屏東縣","高樹鄉","鹽樹村",588,194,114081,467,304,677,553.31,94.09
"屏東縣","高樹鄉","新南村",636,249,158344,510,339,777,531.77,83.62
"屏東縣","高樹鄉","泰山村",640,245,156786,522,322,828,517.51,80.87
"屏東縣","高樹鄉","南華村",557,163,90721,464,274,706,479.45,86.14
"屏東縣","高樹鄉","廣興村",594,153,90947,497,276,693,541.95,91.17
"屏東縣","高樹鄉","廣福村",621,120,74468,479,308,791,465.67,75.04
"屏東縣","萬巒鄉","萬巒村",780,324,252759,573,367,889,712.5,91.33
"屏東縣","萬巒鄉","萬全村",738,165,121811,519,348,826,820.45,111.13
"屏東縣","萬巒鄉","萬和村",732,370,270756,636,347,967,549.57,75.1
"屏東縣","萬巒鄉","鹿寮村",783,202,158239,656,375,995,590.55,75.39
"屏東縣","萬巒鄉","硫黃村",720,114,82116,558,397,935,511.69,71.04
"屏東縣","萬巒鄉","泗溝村",783,237,185609,586,386,1016,621.15,79.31
"屏東縣","萬巒鄉","佳佐村",570,293,166928,450,277,721,447.74,78.59
"屏東縣","萬巒鄉","佳和村",695,285,198106,521,307,897,589.28,84.77
"屏東縣","萬巒鄉","新厝村",545,185,100833,460,299,701,420.43,77.14
"屏東縣","萬巒鄉","新置村",589,190,111974,487,301,795,462.85,78.54
"屏東縣","萬巒鄉","赤山村",591,258,152413,477,336,727,494.93,83.78
"屏東縣","萬巒鄉","萬金村",553,316,174655,494,339,657,386.35,69.9
"屏東縣","萬巒鄉","五溝村",788,238,187457,577,369,1012,776.05,98.53
"屏東縣","萬巒鄉","成德村",663,265,175566,540,310,835,496.91,75
"屏東縣","內埔鄉","內埔村",762,1033,787345,611,350,995,585.02,76.75
"屏東縣","內埔鄉","興南村",680,292,198537,566,329,904,482.8,71.01
"屏東縣","內埔鄉","義亭村",691,122,84296,588,331,922,492.77,71.32
"屏東縣","內埔鄉","美和村",736,539,396628,589,364,940,588.77,80.01
"屏東縣","內埔鄉","和興村",808,739,597103,614,395,1062,596.42,73.82
"屏東縣","內埔鄉","豐田村",715,701,501166,571,366,916,514.63,71.98
"屏東縣","內埔鄉","竹圍村",633,439,277968,510,311,811,483.58,76.37
"屏東縣","內埔鄉","富田村",711,439,312298,586,373,924,535.11,75.22
"屏東縣","內埔鄉","東勢村",657,609,399914,546,360,819,465.78,70.93
"屏東縣","內埔鄉","東片村",734,222,162944,566,362,820,894.86,121.92
"屏東縣","內埔鄉","東寧村",728,1197,871098,597,360,943,525.87,72.26
"屏東縣","內埔鄉","上樹村",630,234,147460,497,287,797,510.08,80.94
"屏東縣","內埔鄉","老埤村",601,383,230123,501,301,744,450.78,75.03
"屏東縣","內埔鄉","中林村",536,281,150737,432,305,669,392.48,73.17
"屏東縣","內埔鄉","龍泉村",551,443,244137,436,274,737,419.47,76.11
"屏東縣","內埔鄉","建興村",573,133,76151,495,301,729,406.39,70.98
"屏東縣","內埔鄉","大新村",667,323,215413,550,323,851,491.1,73.64
"屏東縣","內埔鄉","黎明村",640,398,254545,538,364,794,450.79,70.48
"屏東縣","內埔鄉","隘寮村",576,170,97960,491,318,736,404.76,70.24
"屏東縣","內埔鄉","龍潭村",617,402,248213,526,313,759,471.32,76.33
"屏東縣","內埔鄉","內田村",758,798,604761,614,360,1027,579.12,76.42
"屏東縣","內埔鄉","水門村",636,146,92785,520,331,777,565.07,88.91
"屏東縣","內埔鄉","振豐村",765,392,299905,612,359,1008,584.77,76.43
"屏東縣","竹田鄉","竹田村",736,410,301775,560,338,918,761.48,103.46
"屏東縣","竹田鄉","竹南村",897,165,147944,558,347,821,3235.95,360.9
"屏東縣","竹田鄉","糶糴村",776,169,131103,583,421,906,772.02,99.52
"屏東縣","竹田鄉","二崙村",762,205,156180,635,414,1024,515.13,67.62
"屏東縣","竹田鄉","美崙村",642,176,112950,531,342,779,463.67,72.25
"屏東縣","竹田鄉","頭崙村",685,277,189661,552,335,853,546.5,79.82
"屏東縣","竹田鄉","履豐村",703,160,112540,577,354,959,507.99,72.22
"屏東縣","竹田鄉","泗洲村",628,213,133669,504,274,806,518.66,82.65
"屏東縣","竹田鄉","大湖村",703,225,158223,550,356,855,599.11,85.2
"屏東縣","竹田鄉","鳳明村",575,239,137330,451,282,787,448.6,78.07
"屏東縣","竹田鄉","南勢村",633,119,75346,568,371,850,374.49,59.15
"屏東縣","竹田鄉","六巷村",719,154,110728,593,356,864,549.72,76.45
"屏東縣","竹田鄉","西勢村",692,605,418543,583,333,878,543.67,78.59
"屏東縣","竹田鄉","福田村",632,115,72644,594,308,831,418.21,66.21
"屏東縣","竹田鄉","永豐村",808,182,147056,666,439,1110,506.19,62.65
"屏東縣","新埤鄉","新埤村",660,436,287738,545,345,853,503.31,76.26
"屏東縣","新埤鄉","建功村",710,228,161810,605,335,935,558.68,78.72
"屏東縣","新埤鄉","打鐵村",731,203,148461,576,338,969,564.47,77.18
"屏東縣","新埤鄉","南豐村",579,135,78163,506,340,754,395.31,68.28
"屏東縣","新埤鄉","餉潭村",480,197,94652,442,290,578,315.56,65.68
"屏東縣","新埤鄉","箕湖村",499,150,74920,404,232,606,457.02,91.5
"屏東縣","新埤鄉","萬隆村",618,234,144627,534,354,760,434.12,70.24
"屏東縣","枋寮鄉","枋寮村",681,256,174459,545,309,933,499.34,73.27
"屏東縣","枋寮鄉","保生村",593,143,84826,524,327,766,408.48,68.86
"屏東縣","枋寮鄉","中寮村",603,101,60918,515,328,753,447.4,74.18
"屏東縣","枋寮鄉","安樂村",642,308,197842,518,323,835,456.66,71.09
"屏東縣","枋寮鄉","天時村",673,426,286783,527,322,862,536.13,79.64
"屏東縣","枋寮鄉","地利村",698,319,222778,579,352,967,491.46,70.37
"屏東縣","枋寮鄉","人和村",709,437,309890,563,360,908,581.69,82.03
"屏東縣","枋寮鄉","內寮村",548,83,45495,411,316,639,557.32,101.68
"屏東縣","枋寮鄉","新開村",520,132,68655,425,270,658,373.76,71.86
"屏東縣","枋寮鄉","東海村",681,623,424400,547,367,866,478.16,70.19
"屏東縣","枋寮鄉","大庄村",481,106,50939,459,256,632,320.45,66.68
"屏東縣","枋寮鄉","太源村",583,134,78058,504,350,684,430.85,73.96
"屏東縣","枋寮鄉","玉泉村",492,58,28563,431,263,637,326.44,66.29
"屏東縣","枋寮鄉","新龍村",689,138,95024,557,386,810,636.38,92.42
"屏東縣","枋寮鄉","隆山村",696,735,511407,537,354,861,630.64,90.64
"屏東縣","新園鄉","內庄村",702,189,132705,552,346,914,529.3,75.38
"屏東縣","新園鄉","瓦<ed><U+00AE><U+00B0><ed><U+00BD><U+0095>村",724,338,244835,578,361,951,551.7,76.16
"屏東縣","新園鄉","田洋村",682,462,314896,545,336,831,560.44,82.22
"屏東縣","新園鄉","仙吉村",688,669,460071,531,337,841,637.28,92.67
"屏東縣","新園鄉","港墘村",679,143,97135,523,351,869,526.98,77.58
"屏東縣","新園鄉","新東村",684,520,355937,537,317,891,563.89,82.38
"屏東縣","新園鄉","新園村",711,512,364009,529,342,871,713.9,100.41
"屏東縣","新園鄉","烏龍村",712,303,215784,567,352,918,534.47,75.05
"屏東縣","新園鄉","興龍村",749,539,403941,583,376,935,626.67,83.62
"屏東縣","新園鄉","南龍村",680,328,223044,542,323,852,543.42,79.91
"屏東縣","新園鄉","中洲村",681,364,247713,560,370,874,495.3,72.78
"屏東縣","新園鄉","鹽埔村",598,810,484504,496,318,725,456.93,76.39
"屏東縣","新園鄉","共和村",564,372,209713,467,314,718,458.31,81.3
"屏東縣","新園鄉","五房村",643,569,365638,500,324,784,524.52,81.62
"屏東縣","新園鄉","港西村",705,452,318631,569,343,943,524.95,74.47
"屏東縣","崁頂鄉","崁頂村",714,483,344891,574,358,958,570.67,79.92
"屏東縣","崁頂鄉","園寮村",702,438,307468,554,332,919,550.52,78.42
"屏東縣","崁頂鄉","力社村",656,296,194095,521,314,840,514.67,78.49
"屏東縣","崁頂鄉","圍內村",659,303,199704,533,317,876,498.27,75.6
"屏東縣","崁頂鄉","洲子村",618,198,122333,508,300,801,492.01,79.63
"屏東縣","崁頂鄉","北勢村",715,282,201599,566,363,906,560.04,78.34
"屏東縣","崁頂鄉","越溪村",669,204,136547,497,344,865,494.22,73.84
"屏東縣","崁頂鄉","港東村",674,385,259590,546,324,836,521.26,77.31
"屏東縣","林邊鄉","林邊村",698,336,234517,573,361,928,499.18,71.52
"屏東縣","林邊鄉","光林村",752,282,212199,591,357,946,636.41,84.57
"屏東縣","林邊鄉","仁和村",702,394,276708,546,330,894,584.43,83.22
"屏東縣","林邊鄉","中林村",784,195,152855,573,351,955,971.52,123.94
"屏東縣","林邊鄉","永樂村",736,724,532933,603,360,973,545.93,74.17
"屏東縣","林邊鄉","田厝村",651,163,106040,537,341,778,484.72,74.51
"屏東縣","林邊鄉","崎峰村",549,230,126234,477,276,693,378.72,69
"屏東縣","林邊鄉","水利村",562,294,165087,472,287,714,394.96,70.34
"屏東縣","林邊鄉","竹林村",666,417,277898,545,341,847,532.24,79.87
"屏東縣","林邊鄉","鎮安村",643,204,131146,517,302,852,516.12,80.28
"屏東縣","南州鄉","溪州村",631,401,253016,512,326,830,452.07,71.65
"屏東縣","南州鄉","溪南村",708,248,175606,545,349,912,581.98,82.19
"屏東縣","南州鄉","仁里村",749,112,83923,597,396,1006,571.11,76.22
"屏東縣","南州鄉","溪北村",818,184,150513,711,467,1068,529,64.67
"屏東縣","南州鄉","七塊村",718,208,149247,562,310,982,571.52,79.65
"屏東縣","南州鄉","萬華村",641,206,132027,532,324,812,489.51,76.38
"屏東縣","南州鄉","米崙村",713,217,154703,546,353,887,603.43,84.64
"屏東縣","南州鄉","壽元村",584,182,106377,442,276,769,528.44,90.41
"屏東縣","南州鄉","同安村",676,201,135844,539,355,883,499.74,73.94
"屏東縣","南州鄉","南安村",654,83,54249,553,376,804,480.58,73.53
"屏東縣","佳冬鄉","佳冬村",733,304,222866,607,369,987,515.88,70.37
"屏東縣","佳冬鄉","六根村",609,289,175927,524,313,769,454.73,74.7
"屏東縣","佳冬鄉","賴家村",677,170,115113,522,319,727,857.74,126.67
"屏東縣","佳冬鄉","萬建村",676,338,228461,547,367,827,474.45,70.19
"屏東縣","佳冬鄉","石光村",664,384,255143,506,354,828,528.02,79.47
"屏東縣","佳冬鄉","玉光村",591,399,235835,500,312,730,448.44,75.87
"屏東縣","佳冬鄉","昌隆村",703,201,141266,596,383,914,490.73,69.82
"屏東縣","佳冬鄉","豐隆村",592,125,74028,457,252,784,511.3,86.34
"屏東縣","佳冬鄉","大同村",721,220,158678,548,363,903,579.41,80.33
"屏東縣","佳冬鄉","<U+7F97>園村",701,170,119160,516,323,785,982.73,140.2
"屏東縣","佳冬鄉","燄溫村",589,149,87697,517,296,727,447.31,76
"屏東縣","佳冬鄉","<ed><U+00AE><U+00AD><ed><U+00B5><U+00AF>豐村",526,287,150844,443,287,664,381.57,72.6
"屏東縣","琉球鄉","本福村",735,343,252101,580,381,929,585.12,79.61
"屏東縣","琉球鄉","中福村",694,200,138746,557,329,920,532.67,76.78
"屏東縣","琉球鄉","漁福村",706,133,93885,551,321,844,757.47,107.31
"屏東縣","琉球鄉","大福村",659,264,174020,493,310,800,575.16,87.26
"屏東縣","琉球鄉","南福村",598,186,111233,486,272,735,493.1,82.45
"屏東縣","琉球鄉","天福村",629,151,95036,538,356,777,442.1,70.24
"屏東縣","琉球鄉","上福村",607,222,134694,486,304,786,501.63,82.68
"屏東縣","琉球鄉","杉福村",625,111,69344,475,308,854,506.45,81.07
"屏東縣","車城鄉","福興村",648,287,186008,571,317,809,443.42,68.42
"屏東縣","車城鄉","福安村",631,111,69991,512,312,779,485.23,76.95
"屏東縣","車城鄉","統埔村",606,68,41201,505,286,783,465.77,76.87
"屏東縣","車城鄉","田中村",555,121,67138,496,340,682,362.88,65.4
"屏東縣","車城鄉","海口村",672,133,89332,558,328,931,569.59,84.8
"屏東縣","車城鄉","溫泉村",630,134,84418,486,295,681,753.17,119.55
"屏東縣","車城鄉","保力村",567,208,117902,472,308,714,370.33,65.33
"屏東縣","車城鄉","新街村",543,51,27689,406,311,647,378.06,69.63
"屏東縣","車城鄉","埔墘村",547,95,51938,447,335,712,334.74,61.23
"屏東縣","車城鄉","射寮村",518,66,34200,479,274,732,346.07,66.79
"屏東縣","車城鄉","後灣村",570,90,51341,479,329,737,357.78,62.72
"屏東縣","滿州鄉","滿州村",660,243,160312,511,307,845,566.09,85.81
"屏東縣","滿州鄉","里德村",606,47,28489,519,333,747,428.97,70.77
"屏東縣","滿州鄉","永靖村",609,231,140697,513,327,765,424.33,69.67
"屏東縣","滿州鄉","港口村",531,204,108309,458,293,661,390.4,73.53
"屏東縣","滿州鄉","<U+54CD>林村",766,95,72785,551,341,818,1399.15,182.62
"屏東縣","滿州鄉","長樂村",571,179,102298,506,302,757,390.68,68.36
"屏東縣","滿州鄉","九棚村",652,38,24793,587,365,808,366.24,56.13
"屏東縣","滿州鄉","港仔村",572,53,30307,500,312,784,292.21,51.1
"屏東縣","枋山鄉","枋山村",695,157,109071,533,356,824,551.78,79.42
"屏東縣","枋山鄉","加祿村",620,271,168049,510,342,805,478.42,77.15
"屏東縣","枋山鄉","楓港村",619,120,74302,492,304,724,518.65,83.76
"屏東縣","枋山鄉","善餘村",585,106,62056,481,321,677,424.44,72.5
"屏東縣","三地門鄉","三地村",658,266,174929,543,326,844,513.6,78.1
"屏東縣","三地門鄉","賽嘉村",628,85,53411,565,377,723,418.46,66.59
"屏東縣","三地門鄉","口社村",723,91,65813,573,392,966,499.13,69.02
"屏東縣","三地門鄉","安坡村",581,60,34854,494,314,660,466.16,80.25
"屏東縣","三地門鄉","青山村",666,108,71882,578,362,837,437.52,65.74
